Date,Day,Agent ID,Language,ACD Calls in 10 Sec,ACD Calls in 20 Sec,ABAN Calls in 10 Sec,Call Offered,ACD Calls,ABAN Calls,ACD Time,ACW Time,Hold Time,Held Calls,Company,Service Level %,Service Level Status,Avg Hold Time,Hold Time Status,Avg Handle Time,AHT Status
2023-07-10,Monday,AGT_006,Hindi,593,1018,134,1354,1150,204,228037,45607,30404,129,NSB,83.44262295081967,Penalty,26.438260869565216,Penalty,264.3895652173913,Penalty
2023-07-10,Monday,AGT_006,Bengali,141,166,27,260,225,35,50733,10146,6764,59,NSB,71.24463519313305,Penalty,30.06222222222222,Penalty,300.6355555555556,Penalty
2023-07-10,Monday,AGT_006,Marathi,104,163,15,227,196,31,43599,8719,5813,44,NSB,76.88679245283019,Penalty,29.658163265306122,Penalty,296.58673469387753,Penalty
2023-07-10,Monday,AGT_006,Telugu,89,155,14,213,190,23,38639,7727,5151,38,NSB,77.88944723618091,Penalty,27.110526315789475,Penalty,271.1421052631579,Penalty
2023-07-10,Monday,AGT_006,Tamil,69,86,16,156,130,26,27385,5477,3651,41,NSB,61.42857142857143,Penalty,28.084615384615386,Penalty,280.8692307692308,Penalty
2023-07-10,Monday,AGT_006,Gujarati,113,138,18,186,160,26,33811,6762,4508,31,NSB,82.14285714285714,Penalty,28.175,Penalty,281.75625,Penalty
2023-07-10,Monday,AGT_006,Urdu,50,72,12,129,111,18,24135,4827,3218,32,NSB,61.53846153846154,Penalty,28.99099099099099,Penalty,289.9099099099099,Penalty
2023-07-10,Monday,AGT_006,Kannada,67,90,8,147,128,19,27354,5470,3647,43,NSB,64.74820143884892,Penalty,28.4921875,Penalty,284.9296875,Penalty
2023-07-10,Monday,AGT_006,Odia,44,53,5,87,76,11,15269,3053,2035,10,NSB,64.63414634146342,Penalty,26.776315789473685,Penalty,267.85526315789474,Penalty
2023-07-10,Monday,AGT_006,Malayalam,38,76,11,103,87,16,18146,3629,2419,11,NSB,82.6086956521739,Penalty,27.804597701149426,Penalty,278.0919540229885,Penalty
2023-07-10,Monday,AGT_006,Punjabi,17,34,0,50,48,2,9964,1992,1328,9,NSB,68.0,Penalty,27.666666666666668,Penalty,276.75,Penalty
2023-07-10,Monday,AGT_006,Assamese,135,160,21,268,224,44,50736,10147,6764,58,NSB,64.77732793522267,Penalty,30.196428571428573,Penalty,301.9955357142857,Penalty
2023-07-10,Monday,AGT_050,Hindi,984,1120,172,1491,1264,227,262932,52586,35057,470,NSB,84.91281273692191,Penalty,27.73496835443038,Penalty,277.3536392405063,Penalty
2023-07-10,Monday,AGT_050,Bengali,114,174,26,257,216,41,49441,9888,6592,58,NSB,75.32467532467533,Penalty,30.51851851851852,Penalty,305.18981481481484,Penalty
2023-07-10,Monday,AGT_050,Marathi,90,128,29,207,168,39,31763,6352,4235,42,NSB,71.91011235955057,Penalty,25.208333333333332,Penalty,252.08333333333334,Penalty
2023-07-10,Monday,AGT_050,Telugu,85,163,12,234,206,28,39618,7923,5282,57,NSB,73.42342342342343,Penalty,25.640776699029125,Penalty,256.42233009708735,Penalty
2023-07-10,Monday,AGT_050,Tamil,100,119,11,155,139,16,26800,5360,3573,52,NSB,82.63888888888889,Penalty,25.705035971223023,Penalty,257.0719424460432,Penalty
2023-07-10,Monday,AGT_050,Gujarati,60,113,10,191,170,21,37735,7547,5031,60,NSB,62.430939226519335,Penalty,29.594117647058823,Penalty,295.95882352941175,Penalty
2023-07-10,Monday,AGT_050,Urdu,79,105,10,136,120,16,23092,4618,3078,34,NSB,83.33333333333334,Penalty,25.65,Penalty,256.56666666666666,Penalty
2023-07-10,Monday,AGT_050,Kannada,63,85,7,118,106,12,23314,4662,3108,16,NSB,76.57657657657657,Penalty,29.32075471698113,Penalty,293.24528301886795,Penalty
2023-07-10,Monday,AGT_050,Odia,31,56,11,90,73,17,15864,3172,2115,11,NSB,70.88607594936708,Penalty,28.972602739726028,Penalty,289.73972602739724,Penalty
2023-07-10,Monday,AGT_050,Malayalam,32,54,2,67,62,5,12113,2422,1615,18,NSB,83.07692307692308,Penalty,26.048387096774192,Penalty,260.48387096774195,Penalty
2023-07-10,Monday,AGT_050,Punjabi,23,28,3,45,40,5,9038,1807,1205,13,NSB,66.66666666666666,Penalty,30.125,Penalty,301.25,Penalty
2023-07-10,Monday,AGT_050,Assamese,126,181,32,291,220,71,46107,9221,6147,71,NSB,69.88416988416989,Penalty,27.94090909090909,Penalty,279.4318181818182,Penalty
2023-07-10,Monday,AGT_044,Hindi,640,1015,156,1448,1217,231,276952,55390,36926,262,NSB,78.56037151702786,Penalty,30.341824157764997,Penalty,303.4248151191454,Penalty
2023-07-10,Monday,AGT_044,Bengali,80,119,17,206,179,27,35324,7064,4709,33,NSB,62.96296296296296,Penalty,26.307262569832403,Penalty,263.1117318435754,Penalty
2023-07-10,Monday,AGT_044,Marathi,86,122,20,177,149,28,34686,6937,4624,21,NSB,77.70700636942675,Penalty,31.033557046979865,Penalty,310.38255033557044,Penalty
2023-07-10,Monday,AGT_044,Telugu,88,121,7,162,148,14,34382,6876,4584,15,NSB,78.06451612903226,Penalty,30.972972972972972,Penalty,309.7432432432432,Penalty
2023-07-10,Monday,AGT_044,Tamil,89,119,17,177,151,26,34988,6997,4665,18,NSB,74.375,Penalty,30.894039735099337,Penalty,308.94039735099335,Penalty
2023-07-10,Monday,AGT_044,Gujarati,74,125,14,192,161,31,34109,6821,4547,54,NSB,70.2247191011236,Penalty,28.242236024844722,Penalty,282.46583850931677,Penalty
2023-07-10,Monday,AGT_044,Urdu,65,101,16,159,134,25,26310,5262,3508,15,NSB,70.62937062937063,Penalty,26.17910447761194,Penalty,261.7910447761194,Penalty
2023-07-10,Monday,AGT_044,Kannada,39,66,5,96,87,9,17703,3540,2360,32,NSB,72.52747252747253,Penalty,27.126436781609197,Penalty,271.2988505747126,Penalty
2023-07-10,Monday,AGT_044,Odia,47,60,9,92,75,17,14720,2944,1962,26,NSB,72.28915662650603,Penalty,26.16,Penalty,261.68,Penalty
2023-07-10,Monday,AGT_044,Malayalam,42,63,7,89,75,14,17237,3447,2298,23,NSB,76.82926829268293,Penalty,30.64,Penalty,306.4266666666667,Penalty
2023-07-10,Monday,AGT_044,Punjabi,17,35,4,54,44,10,9352,1870,1247,16,NSB,70.0,Penalty,28.34090909090909,Penalty,283.3863636363636,Penalty
2023-07-10,Monday,AGT_044,Assamese,175,226,23,311,274,37,64799,12959,8639,105,NSB,78.47222222222221,Penalty,31.529197080291972,Penalty,315.3175182481752,Penalty
2023-07-10,Monday,AGT_015,Hindi,494,739,197,1274,1016,258,212408,42481,28321,126,NSB,68.61652739090064,Penalty,27.875,Penalty,278.75,Penalty
2023-07-10,Monday,AGT_015,Bengali,94,169,34,259,214,45,45527,9105,6070,41,NSB,75.1111111111111,Penalty,28.364485981308412,Penalty,283.6542056074766,Penalty
2023-07-10,Monday,AGT_015,Marathi,94,157,11,256,227,29,49786,9957,6638,47,NSB,64.08163265306122,Penalty,29.24229074889868,Penalty,292.4273127753304,Penalty
2023-07-10,Monday,AGT_015,Telugu,58,84,14,139,117,22,22985,4597,3064,22,NSB,67.2,Penalty,26.188034188034187,Penalty,261.9316239316239,Penalty
2023-07-10,Monday,AGT_015,Tamil,47,86,7,141,128,13,26427,5285,3523,26,NSB,64.17910447761194,Penalty,27.5234375,Penalty,275.2734375,Penalty
2023-07-10,Monday,AGT_015,Gujarati,69,102,12,158,134,24,30526,6105,4070,34,NSB,69.86301369863014,Penalty,30.37313432835821,Penalty,303.73880597014926,Penalty
2023-07-10,Monday,AGT_015,Urdu,65,79,11,129,110,19,21712,4342,2894,17,NSB,66.94915254237289,Penalty,26.30909090909091,Penalty,263.1636363636364,Penalty
2023-07-10,Monday,AGT_015,Kannada,63,72,7,113,95,18,21648,4329,2886,35,NSB,67.9245283018868,Penalty,30.378947368421052,Penalty,303.82105263157894,Penalty
2023-07-10,Monday,AGT_015,Odia,46,53,6,73,64,9,14807,2961,1974,24,NSB,79.1044776119403,Penalty,30.84375,Penalty,308.46875,Penalty
2023-07-10,Monday,AGT_015,Malayalam,55,63,7,87,71,16,14231,2846,1897,27,NSB,78.75,Penalty,26.718309859154928,Penalty,267.23943661971833,Penalty
2023-07-10,Monday,AGT_015,Punjabi,28,42,8,64,52,12,12288,2457,1638,13,NSB,75.0,Penalty,31.5,Penalty,315.0576923076923,Penalty
2023-07-10,Monday,AGT_015,Assamese,169,260,32,395,332,63,75362,15072,10048,45,NSB,71.62534435261708,Penalty,30.265060240963855,Penalty,302.6566265060241,Penalty
2023-07-10,Monday,AGT_020,Hindi,765,928,158,1350,1063,287,227736,45547,30364,202,NSB,77.85234899328859,Penalty,28.564440263405455,Penalty,285.650987770461,Penalty
2023-07-10,Monday,AGT_020,Bengali,96,115,19,199,168,31,33835,6767,4511,45,NSB,63.888888888888886,Penalty,26.851190476190474,Penalty,268.5297619047619,Penalty
2023-07-10,Monday,AGT_020,Marathi,91,133,14,215,195,20,37238,7447,4965,33,NSB,66.16915422885572,Penalty,25.46153846153846,Penalty,254.6153846153846,Penalty
2023-07-10,Monday,AGT_020,Telugu,110,131,24,183,146,37,29443,5888,3925,39,NSB,82.38993710691824,Penalty,26.883561643835616,Penalty,268.8767123287671,Penalty
2023-07-10,Monday,AGT_020,Tamil,58,71,12,120,101,19,21658,4331,2887,32,NSB,65.74074074074075,Penalty,28.584158415841586,Penalty,285.9009900990099,Penalty
2023-07-10,Monday,AGT_020,Gujarati,66,100,12,148,129,19,29381,5876,3917,38,NSB,73.52941176470588,Penalty,30.364341085271317,Penalty,303.6744186046512,Penalty
2023-07-10,Monday,AGT_020,Urdu,73,96,12,133,116,17,23893,4778,3185,22,NSB,79.33884297520662,Penalty,27.45689655172414,Penalty,274.62068965517244,Penalty
2023-07-10,Monday,AGT_020,Kannada,85,112,6,163,150,13,29214,5842,3895,59,NSB,71.3375796178344,Penalty,25.966666666666665,Penalty,259.67333333333335,Penalty
2023-07-10,Monday,AGT_020,Odia,51,67,6,100,84,16,18852,3770,2513,28,NSB,71.27659574468085,Penalty,29.916666666666668,Penalty,299.2261904761905,Penalty
2023-07-10,Monday,AGT_020,Malayalam,40,47,11,90,75,15,15652,3130,2086,21,NSB,59.49367088607595,Penalty,27.813333333333333,Penalty,278.24,Penalty
2023-07-10,Monday,AGT_020,Punjabi,22,39,8,56,44,12,10039,2007,1338,15,NSB,81.25,Penalty,30.40909090909091,Penalty,304.1818181818182,Penalty
2023-07-10,Monday,AGT_020,Assamese,101,173,33,315,273,42,57225,11445,7630,46,NSB,61.347517730496456,Penalty,27.94871794871795,Penalty,279.4871794871795,Penalty
2023-07-10,Monday,AGT_033,Hindi,836,1256,111,1639,1417,222,285571,57114,38076,323,NSB,82.19895287958116,Penalty,26.870853916725476,Penalty,268.70924488355683,Penalty
2023-07-10,Monday,AGT_033,Bengali,126,168,19,282,251,31,54256,10851,7234,31,NSB,63.87832699619772,Penalty,28.820717131474105,Penalty,288.21115537848607,Penalty
2023-07-10,Monday,AGT_033,Marathi,92,110,5,181,173,8,34789,6957,4638,64,NSB,62.5,Penalty,26.809248554913296,Penalty,268.11560693641616,Penalty
2023-07-10,Monday,AGT_033,Telugu,70,110,8,180,160,20,34376,6875,4583,37,NSB,63.95348837209303,Penalty,28.64375,Penalty,286.4625,Penalty
2023-07-10,Monday,AGT_033,Tamil,82,99,23,162,129,33,25359,5071,3381,16,NSB,71.22302158273382,Penalty,26.209302325581394,Penalty,262.1007751937984,Penalty
2023-07-10,Monday,AGT_033,Gujarati,49,79,6,135,119,16,25593,5118,3412,39,NSB,61.240310077519375,Penalty,28.672268907563026,Penalty,286.74789915966386,Penalty
2023-07-10,Monday,AGT_033,Urdu,38,75,12,123,103,20,21968,4393,2929,25,NSB,67.56756756756756,Penalty,28.436893203883496,Penalty,284.36893203883494,Penalty
2023-07-10,Monday,AGT_033,Kannada,31,60,9,103,80,23,14506,2901,1934,8,NSB,63.829787234042556,Penalty,24.175,Penalty,241.7625,Penalty
2023-07-10,Monday,AGT_033,Odia,42,59,10,92,78,14,16302,3260,2173,9,NSB,71.95121951219512,Penalty,27.858974358974358,Penalty,278.65384615384613,Penalty
2023-07-10,Monday,AGT_033,Malayalam,33,63,10,108,90,18,17360,3472,2314,24,NSB,64.28571428571429,Penalty,25.711111111111112,Penalty,257.1777777777778,Penalty
2023-07-10,Monday,AGT_033,Punjabi,25,41,5,62,53,9,9756,1951,1300,21,NSB,71.9298245614035,Penalty,24.528301886792452,Penalty,245.41509433962264,Penalty
2023-07-10,Monday,AGT_033,Assamese,152,200,28,324,288,36,55625,11125,7416,75,NSB,67.56756756756756,Penalty,25.75,Penalty,257.5208333333333,Penalty
2023-07-10,Monday,AGT_017,Hindi,585,943,127,1274,1108,166,205873,41174,27449,146,NSB,82.21447253705318,Penalty,24.77346570397112,Penalty,247.74007220216606,Penalty
2023-07-10,Monday,AGT_017,Bengali,87,104,7,172,159,13,30454,6090,4060,41,NSB,63.030303030303024,Penalty,25.534591194968552,Penalty,255.37106918238993,Penalty
2023-07-10,Monday,AGT_017,Marathi,83,139,11,200,172,28,33933,6786,4524,55,NSB,73.54497354497354,Penalty,26.302325581395348,Penalty,263.0406976744186,Penalty
2023-07-10,Monday,AGT_017,Telugu,93,117,21,173,144,29,31458,6291,4194,49,NSB,76.97368421052632,Penalty,29.125,Penalty,291.2708333333333,Penalty
2023-07-10,Monday,AGT_017,Tamil,81,92,14,148,124,24,27703,5540,3693,21,NSB,68.65671641791045,Penalty,29.782258064516128,Penalty,297.8709677419355,Penalty
2023-07-10,Monday,AGT_017,Gujarati,52,98,17,146,116,30,21337,4267,2845,29,NSB,75.96899224806202,Penalty,24.525862068965516,Penalty,245.25,Penalty
2023-07-10,Monday,AGT_017,Urdu,38,56,8,98,85,13,16282,3256,2170,14,NSB,62.22222222222222,Penalty,25.529411764705884,Penalty,255.38823529411764,Penalty
2023-07-10,Monday,AGT_017,Kannada,50,95,9,150,134,16,26626,5325,3550,24,NSB,67.37588652482269,Penalty,26.492537313432837,Penalty,264.93283582089555,Penalty
2023-07-10,Monday,AGT_017,Odia,39,79,4,108,99,9,19658,3931,2621,23,NSB,75.96153846153845,Penalty,26.474747474747474,Penalty,264.74747474747477,Penalty
2023-07-10,Monday,AGT_017,Malayalam,25,46,5,80,71,9,15100,3020,2013,25,NSB,61.33333333333333,Penalty,28.35211267605634,Penalty,283.5633802816901,Penalty
2023-07-10,Monday,AGT_017,Punjabi,29,43,5,66,55,11,10845,2169,1446,5,NSB,70.49180327868852,Penalty,26.29090909090909,Penalty,262.90909090909093,Penalty
2023-07-10,Monday,AGT_017,Assamese,100,170,8,249,237,12,52848,10569,7046,33,NSB,70.53941908713693,Penalty,29.729957805907173,Penalty,297.3122362869198,Penalty
2023-07-10,Monday,AGT_018,Hindi,855,1093,133,1483,1204,279,286243,57248,38165,433,NSB,80.96296296296296,Penalty,31.698504983388705,Penalty,316.99003322259136,Penalty
2023-07-10,Monday,AGT_018,Bengali,94,152,39,252,196,56,44908,8981,5987,25,NSB,71.36150234741784,Penalty,30.54591836734694,Penalty,305.48979591836735,Penalty
2023-07-10,Monday,AGT_018,Marathi,108,151,11,233,217,16,49413,9882,6588,22,NSB,68.01801801801803,Penalty,30.359447004608295,Penalty,303.60829493087556,Penalty
2023-07-10,Monday,AGT_018,Telugu,66,113,4,154,144,10,32913,6582,4388,18,NSB,75.33333333333333,Penalty,30.47222222222222,Penalty,304.74305555555554,Penalty
2023-07-10,Monday,AGT_018,Tamil,83,138,19,188,160,28,34001,6800,4533,23,NSB,81.65680473372781,Penalty,28.33125,Penalty,283.3375,Penalty
2023-07-10,Monday,AGT_018,Gujarati,87,99,7,155,137,18,27328,5465,3643,31,NSB,66.8918918918919,Penalty,26.59124087591241,Penalty,265.95620437956205,Penalty
2023-07-10,Monday,AGT_018,Urdu,47,78,6,125,113,12,22155,4431,2954,16,NSB,65.54621848739495,Penalty,26.141592920353983,Penalty,261.4159292035398,Penalty
2023-07-10,Monday,AGT_018,Kannada,67,84,8,111,97,14,21954,4390,2927,16,NSB,81.55339805825243,Penalty,30.175257731958762,Penalty,301.7628865979381,Penalty
2023-07-10,Monday,AGT_018,Odia,57,75,2,114,107,7,24279,4855,3237,21,NSB,66.96428571428571,Penalty,30.252336448598133,Penalty,302.5327102803738,Penalty
2023-07-10,Monday,AGT_018,Malayalam,44,54,14,86,67,19,14992,2998,1998,7,NSB,75.0,Penalty,29.82089552238806,Penalty,298.32835820895525,Penalty
2023-07-10,Monday,AGT_018,Punjabi,23,40,8,71,58,13,13551,2710,1806,21,NSB,63.49206349206349,Penalty,31.137931034482758,Penalty,311.5,Penalty
2023-07-10,Monday,AGT_018,Assamese,135,177,17,262,235,27,51640,10328,6885,40,NSB,72.24489795918367,Penalty,29.29787234042553,Penalty,292.9914893617021,Penalty
2023-07-10,Monday,AGT_028,Hindi,692,1108,170,1529,1291,238,265086,53017,35344,407,NSB,81.53053715967623,Penalty,27.37722695584818,Penalty,273.7776917118513,Penalty
2023-07-10,Monday,AGT_028,Bengali,95,141,21,235,193,42,42686,8537,5691,42,NSB,65.88785046728972,Penalty,29.487046632124354,Penalty,294.8911917098446,Penalty
2023-07-10,Monday,AGT_028,Marathi,126,152,22,226,191,35,37488,7497,4998,40,NSB,74.50980392156863,Penalty,26.167539267015705,Penalty,261.6910994764398,Penalty
2023-07-10,Monday,AGT_028,Telugu,85,117,11,198,177,21,39186,7837,5224,24,NSB,62.56684491978609,Penalty,29.51412429378531,Penalty,295.180790960452,Penalty
2023-07-10,Monday,AGT_028,Tamil,70,102,10,161,141,20,29611,5922,3948,48,NSB,67.54966887417218,Penalty,28.0,Penalty,280.0070921985816,Penalty
2023-07-10,Monday,AGT_028,Gujarati,40,72,19,130,104,26,20835,4167,2778,16,NSB,64.86486486486487,Penalty,26.71153846153846,Penalty,267.11538461538464,Penalty
2023-07-10,Monday,AGT_028,Urdu,37,61,12,113,96,17,18130,3626,2417,34,NSB,60.396039603960396,Penalty,25.177083333333332,Penalty,251.80208333333334,Penalty
2023-07-10,Monday,AGT_028,Kannada,56,70,9,122,105,17,22189,4437,2958,13,NSB,61.94690265486725,Penalty,28.17142857142857,Penalty,281.752380952381,Penalty
2023-07-10,Monday,AGT_028,Odia,30,52,8,86,75,11,15916,3183,2122,15,NSB,66.66666666666666,Penalty,28.293333333333333,Penalty,282.94666666666666,Penalty
2023-07-10,Monday,AGT_028,Malayalam,45,81,9,110,98,12,17919,3583,2389,10,NSB,80.19801980198021,Penalty,24.377551020408163,Penalty,243.78571428571428,Penalty
2023-07-10,Monday,AGT_028,Punjabi,29,34,3,54,48,6,10306,2061,1374,15,NSB,66.66666666666666,Penalty,28.625,Penalty,286.2708333333333,Penalty
2023-07-10,Monday,AGT_028,Assamese,151,282,27,381,338,43,65175,13035,8690,79,NSB,79.66101694915254,Penalty,25.71005917159763,Penalty,257.10059171597635,Penalty
2023-07-10,Monday,AGT_012,Hindi,528,993,126,1356,1162,194,219561,43912,29274,240,NSB,80.73170731707317,Penalty,25.19277108433735,Penalty,251.93373493975903,Penalty
2023-07-10,Monday,AGT_012,Bengali,119,159,27,216,178,38,34634,6926,4617,53,NSB,84.12698412698413,Penalty,25.93820224719101,Penalty,259.42134831460675,Penalty
2023-07-10,Monday,AGT_012,Marathi,106,124,19,211,186,25,39813,7962,5308,22,NSB,64.58333333333334,Penalty,28.537634408602152,Penalty,285.39247311827955,Penalty
2023-07-10,Monday,AGT_012,Telugu,56,95,13,136,117,19,22281,4456,2970,42,NSB,77.23577235772358,Penalty,25.384615384615383,Penalty,253.9059829059829,Penalty
2023-07-10,Monday,AGT_012,Tamil,73,98,2,158,153,5,28608,5721,3814,39,NSB,62.82051282051282,Penalty,24.9281045751634,Penalty,249.30065359477123,Penalty
2023-07-10,Monday,AGT_012,Gujarati,43,79,9,129,111,18,24379,4875,3250,15,NSB,65.83333333333333,Penalty,29.27927927927928,Penalty,292.8288288288288,Penalty
2023-07-10,Monday,AGT_012,Urdu,40,70,18,119,95,24,17941,3588,2392,10,NSB,69.3069306930693,Penalty,25.178947368421053,Penalty,251.8,Penalty
2023-07-10,Monday,AGT_012,Kannada,66,80,12,122,104,18,18793,3758,2505,20,NSB,72.72727272727273,Penalty,24.08653846153846,Penalty,240.92307692307693,Penalty
2023-07-10,Monday,AGT_012,Odia,52,63,3,90,84,6,17278,3455,2303,13,NSB,72.41379310344827,Penalty,27.416666666666668,Penalty,274.23809523809524,Penalty
2023-07-10,Monday,AGT_012,Malayalam,50,62,12,103,85,18,16273,3254,2169,32,NSB,68.13186813186813,Penalty,25.51764705882353,Penalty,255.24705882352941,Penalty
2023-07-10,Monday,AGT_012,Punjabi,29,33,4,57,47,10,10059,2011,1341,5,NSB,62.264150943396224,Penalty,28.53191489361702,Penalty,285.3404255319149,Penalty
2023-07-10,Monday,AGT_012,Assamese,153,210,31,333,288,45,62431,12486,8324,43,NSB,69.5364238410596,Penalty,28.90277777777778,Penalty,289.03125,Penalty
2023-07-10,Monday,AGT_026,Hindi,578,716,90,1265,1047,218,237490,47498,31665,148,NSB,60.93617021276596,Penalty,30.24355300859599,Penalty,302.43839541547277,Penalty
2023-07-10,Monday,AGT_026,Bengali,125,167,27,275,213,62,43321,8664,5776,66,NSB,67.33870967741935,Penalty,27.11737089201878,Penalty,271.17840375586854,Penalty
2023-07-10,Monday,AGT_026,Marathi,70,106,15,167,136,31,27358,5471,3647,43,NSB,69.73684210526315,Penalty,26.816176470588236,Penalty,268.20588235294116,Penalty
2023-07-10,Monday,AGT_026,Telugu,122,136,8,177,157,20,30837,6167,4111,52,NSB,80.4733727810651,Penalty,26.18471337579618,Penalty,261.8789808917197,Penalty
2023-07-10,Monday,AGT_026,Tamil,68,98,7,147,131,16,28520,5704,3802,23,NSB,70.0,Penalty,29.022900763358777,Penalty,290.2748091603053,Penalty
2023-07-10,Monday,AGT_026,Gujarati,71,119,22,173,138,35,27961,5592,3728,47,NSB,78.80794701986756,Penalty,27.014492753623188,Penalty,270.1521739130435,Penalty
2023-07-10,Monday,AGT_026,Urdu,53,62,13,105,88,17,17150,3430,2286,31,NSB,67.3913043478261,Penalty,25.977272727272727,Penalty,259.84090909090907,Penalty
2023-07-10,Monday,AGT_026,Kannada,48,62,17,119,93,26,20516,4103,2735,31,NSB,60.78431372549019,Penalty,29.408602150537636,Penalty,294.1290322580645,Penalty
2023-07-10,Monday,AGT_026,Odia,31,49,6,84,74,10,16536,3307,2204,16,NSB,62.82051282051282,Penalty,29.783783783783782,Penalty,297.93243243243245,Penalty
2023-07-10,Monday,AGT_026,Malayalam,46,57,12,99,83,16,18188,3637,2425,30,NSB,65.51724137931035,Penalty,29.216867469879517,Penalty,292.1686746987952,Penalty
2023-07-10,Monday,AGT_026,Punjabi,24,36,5,65,57,8,12024,2404,1603,6,NSB,60.0,Penalty,28.12280701754386,Penalty,281.2456140350877,Penalty
2023-07-10,Monday,AGT_026,Assamese,131,191,37,313,252,61,51743,10348,6899,82,NSB,69.20289855072464,Penalty,27.376984126984127,Penalty,273.76984126984127,Penalty
2023-07-10,Monday,AGT_009,Hindi,488,714,91,1151,971,180,201279,40255,26837,324,NSB,67.35849056603773,Penalty,27.638516992790937,Penalty,276.38619979402677,Penalty
2023-07-10,Monday,AGT_009,Bengali,115,184,19,238,209,29,43378,8675,5783,83,NSB,84.01826484018264,Penalty,27.669856459330145,Penalty,276.72727272727275,Penalty
2023-07-10,Monday,AGT_009,Marathi,76,103,20,154,121,33,25437,5087,3391,19,NSB,76.86567164179104,Penalty,28.024793388429753,Penalty,280.2892561983471,Penalty
2023-07-10,Monday,AGT_009,Telugu,66,130,8,188,171,17,37207,7441,4961,63,NSB,72.22222222222221,Penalty,29.01169590643275,Penalty,290.1111111111111,Penalty
2023-07-10,Monday,AGT_009,Tamil,45,54,14,105,83,22,15828,3165,2110,12,NSB,59.34065934065934,Penalty,25.42168674698795,Penalty,254.25301204819277,Penalty
2023-07-10,Monday,AGT_009,Gujarati,62,74,8,126,112,14,25774,5154,3436,44,NSB,62.71186440677966,Penalty,30.678571428571427,Penalty,306.82142857142856,Penalty
2023-07-10,Monday,AGT_009,Urdu,75,86,15,122,98,24,18735,3747,2498,24,NSB,80.37383177570094,Penalty,25.489795918367346,Penalty,254.89795918367346,Penalty
2023-07-10,Monday,AGT_009,Kannada,47,83,6,110,98,12,21455,4291,2860,30,NSB,79.8076923076923,Penalty,29.183673469387756,Penalty,291.8979591836735,Penalty
2023-07-10,Monday,AGT_009,Odia,44,67,2,83,77,6,16674,3334,2223,9,NSB,82.71604938271605,Penalty,28.87012987012987,Penalty,288.7142857142857,Penalty
2023-07-10,Monday,AGT_009,Malayalam,30,58,8,105,89,16,19000,3800,2533,21,NSB,59.79381443298969,Penalty,28.46067415730337,Penalty,284.64044943820227,Penalty
2023-07-10,Monday,AGT_009,Punjabi,35,49,2,73,69,4,12987,2597,1731,22,NSB,69.01408450704226,Penalty,25.08695652173913,Penalty,250.94202898550725,Penalty
2023-07-10,Monday,AGT_009,Assamese,132,203,27,360,302,58,67198,13439,8959,65,NSB,60.96096096096096,Penalty,29.665562913907284,Penalty,296.6754966887417,Penalty
2023-07-10,Monday,AGT_008,Hindi,651,963,105,1476,1285,191,279271,55854,37236,281,NSB,70.24070021881839,Penalty,28.977431906614786,Penalty,289.7750972762646,Penalty
2023-07-10,Monday,AGT_008,Bengali,77,149,11,200,176,24,40061,8012,5341,60,NSB,78.83597883597884,Penalty,30.34659090909091,Penalty,303.4886363636364,Penalty
2023-07-10,Monday,AGT_008,Marathi,84,126,6,186,177,9,34623,6924,4616,68,NSB,70.0,Penalty,26.07909604519774,Penalty,260.80790960451975,Penalty
2023-07-10,Monday,AGT_008,Telugu,82,122,22,175,145,30,27904,5580,3720,20,NSB,79.73856209150327,Penalty,25.655172413793103,Penalty,256.5793103448276,Penalty
2023-07-10,Monday,AGT_008,Tamil,80,108,13,152,133,19,27082,5416,3611,51,NSB,77.6978417266187,Penalty,27.150375939849624,Penalty,271.49624060150376,Penalty
2023-07-10,Monday,AGT_008,Gujarati,65,97,23,152,121,31,27909,5581,3721,20,NSB,75.1937984496124,Penalty,30.75206611570248,Penalty,307.5289256198347,Penalty
2023-07-10,Monday,AGT_008,Urdu,54,68,8,113,97,16,19239,3847,2565,25,NSB,64.76190476190476,Penalty,26.443298969072163,Penalty,264.44329896907215,Penalty
2023-07-10,Monday,AGT_008,Kannada,48,93,6,118,109,9,21946,4389,2926,42,NSB,83.03571428571429,Penalty,26.844036697247706,Penalty,268.44954128440367,Penalty
2023-07-10,Monday,AGT_008,Odia,42,59,5,89,82,7,18402,3680,2453,10,NSB,70.23809523809523,Penalty,29.914634146341463,Penalty,299.2073170731707,Penalty
2023-07-10,Monday,AGT_008,Malayalam,33,63,8,89,77,12,15950,3190,2126,12,NSB,77.77777777777779,Penalty,27.61038961038961,Penalty,276.1818181818182,Penalty
2023-07-10,Monday,AGT_008,Punjabi,29,42,8,65,53,12,11386,2277,1518,12,NSB,73.68421052631578,Penalty,28.641509433962263,Penalty,286.4339622641509,Penalty
2023-07-10,Monday,AGT_008,Assamese,143,235,25,347,295,52,68794,13758,9172,66,NSB,72.98136645962732,Penalty,31.091525423728815,Penalty,310.928813559322,Penalty
2023-07-10,Monday,AGT_032,Hindi,592,676,121,1222,959,263,206707,41341,27561,142,NSB,61.398728428701176,Penalty,28.739311783107404,Penalty,287.39207507820646,Penalty
2023-07-10,Monday,AGT_032,Bengali,111,190,14,255,231,24,43495,8699,5799,40,NSB,78.83817427385893,Penalty,25.103896103896105,Penalty,251.05194805194805,Penalty
